,Time_opsim,Solar power (watts),Solar X,Solar Y,Solar Z,Panel E Temp,Panel W Temp,Panel Top Temp,Panel E Efficiency,Panel W Efficiency,Panel Top Efficiency
2005,501.2499999962747,0.0,-0.2890711756463217,-0.3980679195832221,-0.8706203459655298,-173.2811199254082,-173.2811199254082,-173.2811199254082,0.3564347890650357,0.3564347890650357,0.3564347890650357
2006,501.4999999925494,0.0,-0.2869596105391473,-0.3983192360480496,-0.8712037466134538,-173.30531173660813,-173.30531173660813,-173.30531173660813,0.356438569995635,0.356438569995635,0.356438569995635
2007,501.75,0.0,-0.2848466523963591,-0.3985686713647975,-0.8717828851411845,-173.3295035478249,-173.3295035478249,-173.3295035478249,0.3564423502558498,0.3564423502558498,0.3564423502558498
2008,501.9999999962747,0.0,-0.2827323114672808,-0.3988162243141911,-0.8723577587642247,-173.35369535902484,-173.35369535902484,-173.35369535902484,0.3564461298456747,0.3564461298456747,0.3564461298456747
2009,502.2499999925494,0.0,-0.2806165980052306,-0.3990618936863268,-0.872928364719267,-173.37788717022474,-173.37788717022474,-173.37788717022474,0.3564499087651124,0.3564499087651124,0.3564499087651124
2010,502.5,0.0,-0.2784995222700995,-0.399305678280362,-0.8734947002634798,-173.40207898144155,-173.40207898144155,-173.40207898144155,0.3564536870141654,0.3564536870141654,0.3564536870141654
2011,502.7499999962747,0.0,-0.2763810945309101,-0.3995475769042168,-0.8740567626738353,-173.42627079264145,-173.42627079264145,-173.42627079264145,0.3564574645928285,0.3564574645928285,0.3564574645928285
2012,502.9999999925494,0.0,-0.2742613250596673,-0.3997875883752934,-0.8746145492487433,-173.4504626038414,-173.4504626038414,-173.4504626038414,0.3564612415011045,0.3564612415011045,0.3564612415011045
2013,503.25,0.0,-0.2721402241374168,-0.4000257115197703,-0.8751680573064455,-173.47465441505818,-173.47465441505818,-173.47465441505818,0.3564650177389958,0.3564650177389958,0.3564650177389958
2014,503.4999999962747,0.0,-0.2700178020498311,-0.4002619451731126,-0.8757172841861776,-173.4988462262581,-173.4988462262581,-173.4988462262581,0.3564687933064973,0.3564687933064973,0.3564687933064973
2015,503.7499999925494,0.0,-0.2678940690897822,-0.4004962881797745,-0.8762622272474958,-173.52303803745804,-173.52303803745804,-173.52303803745804,0.3564725682036115,0.3564725682036115,0.3564725682036115
2016,504.0,0.0,-0.2657690355555412,-0.4007287393934065,-0.8768028838707413,-173.54722984867482,-173.54722984867482,-173.54722984867482,0.3564763424303412,0.3564763424303412,0.3564763424303412
2017,504.2499999962747,0.0,-0.2636427117524888,-0.4009592976766589,-0.8773392514566042,-173.57142165987474,-173.57142165987474,-173.57142165987474,0.3564801159866809,0.3564801159866809,0.3564801159866809
2018,504.4999999925494,0.0,-0.2615151079921811,-0.4011879619012913,-0.8778713274263636,-173.59561347107464,-173.59561347107464,-173.59561347107464,0.3564838888726335,0.3564838888726335,0.3564838888726335
2019,504.75,0.0,-0.2593862345905524,-0.4014147309483668,-0.8783991092223313,-173.6027723288145,-173.6027723288145,-173.6027723288145,0.3564850052191477,0.3564850052191477,0.3564850052191477
2020,504.9999999962747,0.0,-0.25725610187313,-0.4016396037076816,-0.8789225943065625,-173.6083490125651,-173.6083490125651,-173.6083490125651,0.3564858748020462,0.3564858748020462,0.3564858748020462
